Time,X,Y,Z
0.0,0.0,1.0,20.0
0.001000020000400008,0.009945515405795016,0.999040498943745,19.946741625061254
0.002000040000800016,0.019782926027953115,0.9981621028203463,19.893634946010884
0.003000060001200024,0.029514115053737515,0.9973649072947456,19.84067943592795
0.004000080001600032,0.03914094785265852,0.9966490018075614,19.787874573811756
0.00500010000200004,0.04866527209499051,0.9960144699502091,19.735219844493752
0.006000120002400048,0.05808891786854113,0.9954613898188681,19.68271473855421
0.007000140002800056,0.06741369780292517,0.9949898343797612,19.630358752236095
0.008000160003200064,0.07664140719322739,0.9945998718156963,19.578151387363146
0.009000180003600072,0.0857738241267509,0.9942915658689336,19.5260921512587
0.01000020000400008,0.09481270961198242,0.9940649761751864,19.474180556666465
0.01100022000440009,0.10375980770845748,0.9939201585947116,19.422416121672033
0.012000240004800097,0.112616845659783,0.9938571655322216,19.37079836962686
0.013000260005200104,0.12138553402961617,0.9938760462465602,19.319326829074665
0.014000280005600113,0.13006756683578613,0.9939768471652441,19.268001033676864
0.015000300006000122,0.13866462168957783,0.9941596121815177,19.216820522142
0.01600032000640013,0.14717835993433387,0.9944243829521617,19.165784838155258
0.017000340006800136,0.15561042678720402,0.9947711991841217,19.11489353031052
0.018000360007200143,0.16396245148129585,0.9952000989176857,19.064146152043566
0.019000380007600154,0.1722360474097058,0.9957111188027223,19.013542261566922
0.02000040000800016,0.18043281227050892,0.9963042943695023,18.963081421806255
0.021000420008400168,0.1885543282131699,0.9969796602934481,18.912763200338368
0.02200044000880018,0.19660216198606228,0.9977372506542694,18.86258716933073
0.023000460009200186,0.20457786508488207,0.9985770991898753,18.812552905482544
0.024000480009600193,0.2124829739026798,0.9994992395438436,18.76265998996741
0.0250005000100002,0.22031900988027148,1.0005037055085442,18.71290800837748
0.026000520010400208,0.22808747965716258,1.0015905312636855,18.66329655066904
0.02700054001080022,0.235789875224208,1.0027597516082098,18.613825211109795
0.028000560011200226,0.24342767407702115,1.0040114021873687,18.56449358822754
0.029000580011600233,0.25100233936925725,1.0053455197161782,18.5153012847603
0.030000600012000243,0.2585153200671233,1.0067621421972095,18.46624790760803
0.03100062001240025,0.26596805110481014,1.0082613091332053,18.417333067785723
0.03200064001280026,0.2733619535395903,1.0098430617365306,18.368556380378003
0.03300066001320027,0.2806984347082382,1.0115074431329103,18.319917464495152
0.03400068001360027,0.2879788883834801,1.0132544985613936,18.271415943230583
0.03500070001400028,0.29520469493096324,1.015084275569908,18.22305144361973
0.036000720014400286,0.3023772214666518,1.0169968242065686,18.17482359660035
0.0370007400148003,0.3094978220144061,1.018992197207033,18.126732036974236
0.03800076001520031,0.31656783766398117,1.0210704501777392,18.07877640337028
0.03900078001560031,0.32358859672914425,1.0232316417753518,18.030956338208984
0.04000080001600032,0.33056141490603236,1.025475833882364,17.983271487668258
0.04100082001640033,0.3374875954317034,1.0278030917789482,17.935721501650626
0.042000840016800337,0.34436842924269395,1.030213484311286,17.888306033751732
0.04300086001720035,0.35120519513382864,1.0327070840561923,17.84102474123022
0.04400088001760036,0.3579991599168517,1.0352839674825105,17.79387728497889
0.04500090001800036,0.36475157857912144,1.0379442151090856,17.746863329497184
0.04600092001840037,0.3714636944423347,1.0406879116594072,17.699982542864962
0.047000940018800376,0.37813673932157155,1.043515146212673,17.653234596717567
0.04800096001920039,0.3847719336835203,1.0464260123524751,17.606619166222153
0.0490009800196004,0.3913704868049922,1.0494206083120405,17.560135930055264
0.0500010000200004,0.39793359693127467,1.0524990371165257,17.51378457038169
0.05100102002040041,0.4044624514342195,1.0556614067224912,17.467564772834592
0.052001040020800415,0.41095822697029705,1.058907830154479,17.42147622649677
0.053001060021200426,0.4174220896383555,1.0622384256388906,17.375518623883217
0.05400108002160044,0.4238551951370336,1.065653316735299,17.32969166092487
0.05500110002200044,0.4302586889216536,1.0691526324654004,17.28399503695359
0.05600112002240045,0.43663370636154414,1.0727365074388142,17.238428454688293
0.05700114002280046,0.44298137289654077,1.0764050819768929,17.192991620222248
0.058001160023200465,0.4493028041931588,1.0801585022341469,17.147684243011625
0.059001180023600476,0.4555991063003398,1.0839969203174293,17.10250603586518
0.06000120002400049,0.4618713758051872,1.0879204944025764,17.057456714935043
0.06100122002440049,0.4681206999880132,1.0919293888491313,17.012535999708724
0.0620012400248005,0.47434815697700716,1.0960237743129275,16.967743613002245
0.06300126002520051,0.4805548159024811,1.1002038278566324,16.92307928095442
0.06400128002560052,0.4867417370507545,1.10446973305826,16.878542733022233
0.06500130002600052,0.4929099720175023,1.1088216801178228,16.834133701977354
0.06600132002640054,0.49906056386062436,1.1132598659621316,16.789851923903797
0.06700134002680054,0.5051945472526477,1.117784494347792,16.745697138196682
0.06800136002720054,0.511312948632655,1.1223957759624552,16.701669087562074
0.06900138002760056,0.517416786357671,1.12709392852441,16.657767518017938
0.07000140002800057,0.5235070708535005,1.1318791768805712,16.613992178896236
0.07100142002840057,0.5295848047650723,1.136751753102884,16.57034282284607
0.07200144002880057,0.535650983106248,1.1417118965832156,16.526819205837906
0.07300146002920059,0.5417065934090532,1.1467598541268098,16.48342108716893
0.0740014800296006,0.5477526158723183,1.151895880044358,16.440148229469468
0.0750015000300006,0.5537900235098016,1.1571202362426911,16.39700039871047
0.07600152003040062,0.5598197822977278,1.1624331923141809,16.353977364212092
0.07700154003080062,0.5658428513217233,1.167835025624905,16.31107889865335
0.07800156003120062,0.5718601829231261,1.1733260214016414,16.268304778082864
0.07900158003160064,0.577872722844781,1.1789064728176581,16.22565478193066
0.08000160003200064,0.5838814103761972,1.184576681077428,16.18312869302103
0.08100162003240065,0.5898871784980967,1.1903369555002936,16.14072629758649
0.08200164003280067,0.5958909540263534,1.1961876136031195,16.098447385282828
0.08300166003320067,0.6018936577552092,1.2021289811820577,16.05629174920521
0.08400168003360067,0.6078962046000653,1.2081613923932655,16.014259185905356
0.08500170003400069,0.6138995037395666,1.2142851898328062,15.972349495409782
0.0860017200344007,0.6199044587570394,1.220500724615732,15.930562481239152
0.0870017400348007,0.625911967781323,1.226808356454365,15.8888979504287
0.08800176003520072,0.6319229236270061,1.2332084537358152,15.847355713549714
0.08900178003560072,0.6379382139339802,1.2397013935988124,15.80593558473215
0.09000180003600072,0.643958721306385,1.2462875620098637,15.76463738168831
0.09100182003640073,0.6499853234509322,1.2529673538387733,15.723460925737625
0.09200184003680074,0.6560188933145962,1.259741172933572,15.68240604183254
0.09300186003720075,0.6620602992217467,1.2666094321948498,15.641472558585471
0.09400188003760075,0.6681104050105356,1.273572553649638,15.600660308296925
0.09500190003800077,0.6741700701687006,1.2806309685247832,15.559969126984717
0.09600192003840077,0.6802401499687613,1.2877851173198573,15.519398854414302
0.09700194003880078,0.6863214956025849,1.2950354498796641,15.478949334130249
0.0980019600392008,0.6924149543154223,1.302382425466302,15.4386204134888
0.0990019800396008,0.698521369539177,1.3098265128309692,15.398411943691665
0.1000020000400008,0.7046415810251085,1.3173681902854273,15.358323779820902
0.10100202004040082,0.7107764249759577,1.3250079457731503,15.318355780874983
0.10200204004080082,0.716926734177445,1.3327462769402327,15.278507809806033
0.10300206004120083,0.723093338129195,1.3405836912060525,15.238779733558227
0.10400208004160083,0.7292770631750145,1.348520705833764,15.199171423107396
0.10500210004200085,0.7354787326325872,1.3565578480006175,15.159682753501839
0.10600212004240085,0.741699166922589,1.3646956548681255,15.120313603904329
0.10700214004280086,0.7479391836972094,1.372934673652124,15.081063857635353
0.10800216004320087,0.7541995979680989,1.381275461692736,15.04193340221759
0.10900218004360088,0.7604812222337265,1.3897185865242865,15.002922129421622
0.11000220004400088,0.7667848666061695,1.3982646259451768,14.96402993531292
0.1110022200444009,0.7731113389373385,1.4069141680877462,14.9252567203001
0.1120022400448009,0.7794614449446401,1.415667811488145,14.88660238918446
0.1130022600452009,0.7858359883360968,1.4245261651562342,14.848066851210838
0.11400228004560092,0.7922357709349009,1.433489848645557,14.809650020119758
0.11500230004600093,0.7986615928034275,1.4425594921233889,14.771351814200939
0.11600232004640093,0.8051142523667175,1.4517357364408838,14.73317215634813
0.11700234004680095,0.8115945465354283,1.4610192332033434,14.695110974115327
0.11800236004720095,0.8181032708282636,1.4704106448406207,14.65716819977436
0.11900238004760096,0.8246412194938822,1.4799106446776986,14.619343770373888
0.12000240004800097,0.8312091856322964,1.489519917005445,14.581637627799813
0.12100242004840098,0.8378079613157685,1.4992391571515635,14.544049718837119
0.12200244004880098,0.8444383377092126,1.5090690715517632,14.50657999523318
0.12300246004920098,0.8511011051901142,1.5190103778211483,14.46922841376254
0.124002480049601,0.8577970534679582,1.529063804825874,14.43199493629319
0.12500250005000102,0.8645269717031812,1.5392300927550684,14.394879529854355
0.12600252005040102,0.8712916486256647,1.5495099931930274,14.357882166705833
0.12700254005080103,0.8780918726527659,1.5599042691917073,14.32100282440887
0.12800256005120103,0.8849284320068997,1.570413695343516,14.28424148589866
0.12900258005160103,0.8918021148326738,1.5810390578544418,14.247598139558407
0.13000260005200104,0.8987137093135853,1.591781154617518,14.211072779295046
0.13100262005240104,0.9056640037882926,1.6026407952866255,14.174665404616595
0.13200264005280107,0.9126537868664651,1.6136188013506607,14.138376020711219
0.13300266005320108,0.9196838475442233,1.624716006208058,14.102204638527969
0.13400268005360108,0.9267549753191708,1.6359332552417092,14.066151274859271
0.13500270005400108,0.9338679603050251,1.647271405894276,14.030215952425158
0.1360027200544011,0.9410235933458644,1.6587313277438893,13.994398699959303
0.1370027400548011,0.9482226661299913,1.670313902580261,13.958699552296853
0.13800276005520112,0.9554659713034259,1.682020024481197,13.923118550464118
0.13900278005560113,0.9627543025830292,1.6938505998895461,13.887655741770127
0.14000280005600113,0.9700884548692681,1.7058065476905864,13.852311179900079
0.14100282005640113,0.9774692243586328,1.7178887992898275,13.817084925010736
0.14200284005680114,0.9848974086557108,1.730098298691263,13.781977043827775
0.14300286005720114,0.9923738068849294,1.7424360025760464,13.74698760974514
0.14400288005760115,0.9998992198019678,1.7549028803816364,13.712116702926439
0.14500290005800118,1.0074744499048514,1.767499914381397,13.677364410408359
0.14600292005840118,1.0151003015447337,1.7802280997646347,13.642730826206229
0.14700294005880118,1.0227775810363782,1.7930884447171014,13.60821605142168
0.1480029600592012,1.0305070967683412,1.8060819705019355,13.573820194352496
0.1490029800596012,1.0382896593128708,1.819209711541055,13.539543370604665
0.1500030000600012,1.0461260815355151,1.8324727154970564,13.505385703206654
0.15100302006040123,1.0540171787044654,1.8458720433555218,13.471347322725977
0.15200304006080123,1.0619637685996282,1.8594087695077928,13.437428367388087
0.15300306006120123,1.0699666716214398,1.8730839818341913,13.403628983197613
0.15400308006160124,1.0780267108994293,1.8868987817876641,13.369949324062018
0.15500310006200124,1.0861447124005323,1.9008542844779235,13.33638955191766
0.15600312006240125,1.0943215050371702,1.9149516187559918,13.302949836858366
0.15700314006280128,1.1025579207750946,1.9291919272991818,13.269630357266502
0.15800316006320128,1.110854794741008,1.9435763666965027,13.23643129994665
0.15900318006360128,1.1192129653299636,1.9581061075344504,13.203352860261864
0.1600032000640013,1.127633274312557,1.9727823344832696,13.170395242272589
0.1610032200644013,1.1361165669419044,1.9876062463835888,13.137558658878289
0.1620032400648013,1.1446636920604267,2.002579056333438,13.104843331961822
0.1630032600652013,1.1532755022064356,2.017701991775653,13.072249492536612
0.16400328006560133,1.161952853720529,2.0329762945856187,13.039777380896677
